 customer_id , txn_date   , txn_type   , txn_amount 
98, 2020-03-11 , withdrawal ,648
98, 2020-02-29 , withdrawal ,227
98, 2020-04-01 , withdrawal ,291
354, 2020-03-17 , purchase   ,664
10, 2020-03-03 , purchase   ,983
10, 2020-02-04 , withdrawal ,830
10, 2020-01-18 , purchase   ,437
10, 2020-03-26 , purchase   ,146
10, 2020-04-10 , purchase   ,974
10, 2020-04-06 , deposit    ,307
10, 2020-02-08 , purchase   ,214
10, 2020-01-26 , deposit    ,518
10, 2020-02-05 , deposit    ,925
10, 2020-04-04 , withdrawal ,328
10, 2020-03-04 , withdrawal ,282
10, 2020-04-09 , withdrawal ,492
10, 2020-01-24 , withdrawal ,746
10, 2020-04-09 , purchase   ,850
10, 2020-01-15 , purchase   ,775
10, 2020-02-13 , deposit    ,399
10, 2020-01-18 , withdrawal ,738
61, 2020-03-18 , deposit    ,322
61, 2020-03-27 , purchase   ,552
61, 2020-03-31 , deposit    ,857
61, 2020-02-29 , withdrawal ,66
61, 2020-01-29 , withdrawal ,14
61, 2020-02-19 , deposit    ,332
61, 2020-03-17 , deposit    ,897
61, 2020-04-15 , deposit    ,318
61, 2020-01-29 , deposit    ,82
61, 2020-03-26 , withdrawal ,773
61, 2020-03-24 , withdrawal ,989
61, 2020-04-04 , purchase   ,845
61, 2020-01-22 , purchase   ,752
61, 2020-03-17 , withdrawal ,509
61, 2020-02-09 , withdrawal ,689
61, 2020-03-26 , withdrawal ,497
61, 2020-02-06 , deposit    ,6
61, 2020-03-23 , purchase   ,309
61, 2020-03-31 , purchase   ,480
61, 2020-01-24 , deposit    ,587
61, 2020-02-02 , deposit    ,518
160, 2020-02-11 , withdrawal ,845
160, 2020-03-01 , purchase   ,459
160, 2020-03-23 , deposit    ,767
160, 2020-02-04 , deposit    ,734
160, 2020-02-11 , withdrawal ,982
160, 2020-02-26 , deposit    ,986
160, 2020-03-28 , withdrawal ,920
160, 2020-02-23 , withdrawal ,632
160, 2020-04-11 , deposit    ,75
160, 2020-04-15 , deposit    ,320
160, 2020-02-21 , deposit    ,421
160, 2020-02-13 , deposit    ,18
160, 2020-04-04 , purchase   ,633
161, 2020-02-29 , deposit    ,636
161, 2020-01-21 , withdrawal ,50
161, 2020-02-20 , purchase   ,553
161, 2020-01-08 , withdrawal ,914
161, 2020-03-30 , withdrawal ,243
161, 2020-01-25 , withdrawal ,177
161, 2020-03-11 , deposit    ,342
161, 2020-03-02 , deposit    ,832
161, 2020-01-09 , purchase   ,160
161, 2020-02-23 , deposit    ,380
161, 2020-01-29 , purchase   ,279
161, 2020-03-21 , purchase   ,735
161, 2020-02-12 , purchase   ,743
161, 2020-03-16 , purchase   ,379
161, 2020-03-15 , deposit    ,177
161, 2020-01-15 , withdrawal ,67
161, 2020-03-27 , withdrawal ,722
161, 2020-03-31 , deposit    ,869
161, 2020-02-11 , deposit    ,440
161, 2020-03-31 , deposit    ,529
147, 2020-01-15 , withdrawal ,167
147, 2020-02-08 , deposit    ,888
147, 2020-02-25 , deposit    ,210
301, 2020-02-11 , withdrawal ,745
301, 2020-02-13 , deposit    ,723
301, 2020-03-21 , purchase   ,950
301, 2020-03-16 , purchase   ,26
301, 2020-01-24 , withdrawal ,726
301, 2020-03-01 , purchase   ,470
301, 2020-02-18 , deposit    ,634
301, 2020-01-21 , deposit    ,613
301, 2020-03-17 , deposit    ,868
301, 2020-02-28 , purchase   ,241
301, 2020-02-06 , purchase   ,990
301, 2020-03-23 , deposit    ,14
301, 2020-01-29 , purchase   ,825
301, 2020-03-28 , purchase   ,419
301, 2020-03-18 , purchase   ,153
301, 2020-03-15 , deposit    ,67
301, 2020-02-28 , purchase   ,452
301, 2020-04-18 , deposit    ,107
301, 2020-03-13 , deposit    ,152
301, 2020-03-18 , withdrawal ,561
301, 2020-03-27 , purchase   ,181
14, 2020-04-05 , withdrawal ,588
14, 2020-02-22 , deposit    ,616
14, 2020-04-05 , deposit    ,756
288, 2020-01-13 , deposit    ,758
288, 2020-02-29 , purchase   ,709
288, 2020-03-26 , deposit    ,352
288, 2020-02-02 , purchase   ,346
288, 2020-01-20 , deposit    ,5
288, 2020-02-22 , purchase   ,677
288, 2020-02-14 , deposit    ,87
288, 2020-01-19 , purchase   ,571
219, 2020-01-06 , purchase   ,274
219, 2020-01-10 , deposit    ,20
219, 2020-03-01 , deposit    ,1000
219, 2020-02-27 , withdrawal ,256
219, 2020-03-21 , deposit    ,502
219, 2020-02-24 , withdrawal ,282
219, 2020-02-15 , purchase   ,428
219, 2020-03-22 , deposit    ,489
219, 2020-02-13 , purchase   ,142
219, 2020-02-28 , deposit    ,614
219, 2020-02-26 , deposit    ,93
219, 2020-03-29 , deposit    ,253
219, 2020-02-17 , withdrawal ,609
219, 2020-03-24 , purchase   ,291
219, 2020-04-03 , purchase   ,802
308, 2020-03-27 , deposit    ,727
308, 2020-04-01 , purchase   ,358
308, 2020-03-24 , deposit    ,389
308, 2020-03-04 , purchase   ,249
308, 2020-04-01 , deposit    ,619
308, 2020-03-25 , deposit    ,183
308, 2020-03-26 , purchase   ,656
308, 2020-02-29 , deposit    ,877
308, 2020-01-21 , purchase   ,962
308, 2020-01-27 , withdrawal ,381
418, 2020-03-03 , deposit    ,473
418, 2020-03-13 , purchase   ,812
418, 2020-01-28 , withdrawal ,285
418, 2020-01-11 , purchase   ,427
418, 2020-01-30 , withdrawal ,732
418, 2020-03-12 , withdrawal ,289
418, 2020-02-18 , deposit    ,567
418, 2020-04-02 , deposit    ,386
418, 2020-02-18 , withdrawal ,936
418, 2020-02-21 , deposit    ,824
418, 2020-01-14 , deposit    ,205
418, 2020-02-11 , purchase   ,586
418, 2020-02-06 , purchase   ,739
418, 2020-02-16 , deposit    ,730
418, 2020-01-21 , deposit    ,390
418, 2020-02-25 , withdrawal ,357
418, 2020-01-31 , withdrawal ,338
418, 2020-04-05 , purchase   ,590
167, 2020-04-23 , withdrawal ,180
167, 2020-02-04 , purchase   ,12
167, 2020-03-02 , withdrawal ,6
167, 2020-02-06 , deposit    ,101
167, 2020-02-09 , deposit    ,669
167, 2020-03-16 , purchase   ,51
167, 2020-03-03 , deposit    ,14
167, 2020-04-21 , deposit    ,153
167, 2020-04-07 , deposit    ,766
167, 2020-03-11 , withdrawal ,804
167, 2020-04-25 , withdrawal ,989
167, 2020-04-02 , withdrawal ,711
167, 2020-02-03 , deposit    ,545
167, 2020-03-07 , purchase   ,244
167, 2020-04-18 , deposit    ,942
167, 2020-02-29 , purchase   ,692
167, 2020-04-21 , purchase   ,163
167, 2020-02-21 , withdrawal ,88
167, 2020-03-13 , purchase   ,49
350, 2020-02-12 , deposit    ,261
350, 2020-03-05 , purchase   ,171
350, 2020-03-16 , deposit    ,154
350, 2020-02-13 , withdrawal ,165
350, 2020-01-23 , deposit    ,924
350, 2020-04-07 , withdrawal ,714
350, 2020-02-16 , purchase   ,144
350, 2020-01-18 , deposit    ,726
350, 2020-01-27 , deposit    ,383
350, 2020-03-27 , purchase   ,662
350, 2020-03-23 , purchase   ,947
350, 2020-03-23 , deposit    ,724
350, 2020-04-05 , purchase   ,345
350, 2020-02-02 , purchase   ,440
350, 2020-02-28 , withdrawal ,483
350, 2020-02-13 , withdrawal ,149
350, 2020-03-02 , withdrawal ,352
225, 2020-02-29 , withdrawal ,858
225, 2020-03-11 , deposit    ,567
225, 2020-03-28 , purchase   ,106
225, 2020-02-13 , deposit    ,489
225, 2020-03-26 , withdrawal ,75
187, 2020-03-04 , purchase   ,753
187, 2020-01-26 , purchase   ,810
187, 2020-03-23 , purchase   ,137
187, 2020-02-22 , deposit    ,48
187, 2020-03-21 , purchase   ,791
187, 2020-02-16 , purchase   ,254
187, 2020-02-05 , purchase   ,523
187, 2020-02-19 , withdrawal ,439
187, 2020-04-18 , purchase   ,140
187, 2020-04-06 , deposit    ,928
396, 2020-02-01 , withdrawal ,454
396, 2020-03-15 , purchase   ,680
396, 2020-01-18 , purchase   ,520
396, 2020-01-10 , deposit    ,460
396, 2020-01-01 , deposit    ,608
396, 2020-02-03 , withdrawal ,221
396, 2020-01-05 , purchase   ,114
396, 2020-03-05 , withdrawal ,586
396, 2020-01-02 , withdrawal ,598
396, 2020-02-16 , deposit    ,230
396, 2020-03-19 , deposit    ,245
396, 2020-01-10 , withdrawal ,878
396, 2020-03-11 , purchase   ,403
396, 2020-01-13 , withdrawal ,201
396, 2020-03-23 , purchase   ,82
396, 2020-03-01 , purchase   ,792
396, 2020-02-28 , deposit    ,804
304, 2020-03-24 , withdrawal ,361
304, 2020-02-18 , withdrawal ,594
304, 2020-03-13 , withdrawal ,13
304, 2020-01-16 , purchase   ,696
304, 2020-04-13 , deposit    ,221
304, 2020-03-05 , purchase   ,738
304, 2020-04-06 , withdrawal ,381
304, 2020-02-15 , deposit    ,232
304, 2020-04-07 , deposit    ,533
304, 2020-02-12 , withdrawal ,94
304, 2020-03-02 , withdrawal ,11
304, 2020-03-16 , withdrawal ,879
304, 2020-03-23 , deposit    ,950
304, 2020-03-08 , purchase   ,8
304, 2020-02-23 , withdrawal ,860
304, 2020-02-26 , purchase   ,196
343, 2020-01-20 , deposit    ,936
343, 2020-03-09 , withdrawal ,832
343, 2020-01-09 , withdrawal ,426
343, 2020-02-26 , deposit    ,128
343, 2020-02-05 , deposit    ,150
343, 2020-02-01 , deposit    ,411
343, 2020-02-24 , purchase   ,303
343, 2020-01-14 , withdrawal ,30
343, 2020-03-01 , deposit    ,267
343, 2020-02-13 , withdrawal ,286
343, 2020-03-23 , deposit    ,753
343, 2020-02-01 , deposit    ,214
62, 2020-01-24 , purchase   ,430
62, 2020-03-16 , purchase   ,551
364, 2020-02-16 , deposit    ,127
364, 2020-03-13 , withdrawal ,241
364, 2020-03-02 , withdrawal ,543
364, 2020-02-13 , deposit    ,87
364, 2020-02-25 , withdrawal ,75
364, 2020-01-22 , withdrawal ,365
364, 2020-02-15 , withdrawal ,211
364, 2020-04-06 , withdrawal ,899
364, 2020-04-06 , deposit    ,537
364, 2020-01-25 , purchase   ,255
364, 2020-03-17 , deposit    ,550
364, 2020-03-14 , deposit    ,736
364, 2020-02-21 , purchase   ,704
364, 2020-02-15 , deposit    ,846
364, 2020-02-11 , withdrawal ,469
364, 2020-03-04 , deposit    ,512
364, 2020-03-04 , deposit    ,615
207, 2020-02-14 , deposit    ,373
207, 2020-03-06 , deposit    ,224
207, 2020-02-28 , withdrawal ,948
207, 2020-03-01 , withdrawal ,237
207, 2020-03-17 , withdrawal ,317
207, 2020-04-11 , deposit    ,798
207, 2020-03-02 , deposit    ,668
207, 2020-04-13 , deposit    ,340
207, 2020-02-12 , purchase   ,45
207, 2020-02-04 , withdrawal ,754
207, 2020-03-09 , withdrawal ,536
207, 2020-02-23 , withdrawal ,902
223, 2020-03-29 , deposit    ,572
223, 2020-01-14 , deposit    ,813
223, 2020-03-11 , deposit    ,24
223, 2020-01-26 , deposit    ,336
223, 2020-03-06 , deposit    ,956
223, 2020-03-20 , withdrawal ,257
223, 2020-03-29 , purchase   ,25
223, 2020-02-12 , withdrawal ,540
223, 2020-03-26 , withdrawal ,846
223, 2020-01-31 , deposit    ,32
223, 2020-01-27 , purchase   ,268
223, 2020-01-23 , withdrawal ,948
223, 2020-04-09 , withdrawal ,332
223, 2020-03-01 , purchase   ,364
223, 2020-02-02 , purchase   ,956
223, 2020-04-06 , deposit    ,490
223, 2020-03-05 , withdrawal ,822
223, 2020-03-18 , deposit    ,139
223, 2020-04-06 , purchase   ,870
73, 2020-01-10 , deposit    ,71
299, 2020-02-06 , deposit    ,654
299, 2020-01-21 , withdrawal ,639
299, 2020-03-14 , purchase   ,891
299, 2020-03-02 , withdrawal ,523
299, 2020-02-18 , purchase   ,881
299, 2020-01-26 , deposit    ,191
299, 2020-03-16 , purchase   ,309
299, 2020-03-21 , deposit    ,578
299, 2020-02-15 , deposit    ,447
299, 2020-01-17 , deposit    ,209
299, 2020-01-22 , deposit    ,319
299, 2020-02-13 , deposit    ,65
299, 2020-03-18 , deposit    ,678
299, 2020-03-18 , purchase   ,709
16, 2020-04-11 , deposit    ,862
16, 2020-01-25 , purchase   ,160
16, 2020-03-01 , withdrawal ,314
16, 2020-02-02 , deposit    ,919
16, 2020-02-13 , withdrawal ,928
16, 2020-01-17 , withdrawal ,814
16, 2020-01-30 , deposit    ,391
16, 2020-01-17 , purchase   ,529
16, 2020-02-09 , withdrawal ,429
16, 2020-01-22 , deposit    ,239
16, 2020-01-20 , purchase   ,159
16, 2020-01-22 , purchase   ,730
16, 2020-02-13 , purchase   ,599
16, 2020-03-23 , withdrawal ,174
16, 2020-03-13 , purchase   ,903
16, 2020-02-26 , purchase   ,515
212, 2020-03-31 , deposit    ,961
212, 2020-03-02 , deposit    ,683
212, 2020-03-22 , deposit    ,500
212, 2020-02-26 , withdrawal ,127
212, 2020-02-19 , deposit    ,235
212, 2020-02-28 , deposit    ,16
212, 2020-03-14 , deposit    ,521
212, 2020-01-21 , withdrawal ,482
212, 2020-01-23 , withdrawal ,31
212, 2020-02-14 , deposit    ,740
212, 2020-02-29 , deposit    ,395
212, 2020-03-12 , purchase   ,74
212, 2020-02-25 , withdrawal ,442
212, 2020-03-04 , purchase   ,453
212, 2020-01-13 , withdrawal ,159
212, 2020-03-04 , deposit    ,910
381, 2020-04-20 , withdrawal ,367
381, 2020-03-05 , withdrawal ,186
381, 2020-02-03 , deposit    ,926
381, 2020-03-22 , deposit    ,457
381, 2020-04-03 , withdrawal ,936
381, 2020-03-02 , purchase   ,985
381, 2020-04-26 , deposit    ,444
381, 2020-04-02 , withdrawal ,16
390, 2020-03-17 , withdrawal ,172
390, 2020-02-09 , purchase   ,117
390, 2020-01-28 , withdrawal ,807
390, 2020-03-20 , deposit    ,613
390, 2020-02-04 , withdrawal ,121
390, 2020-04-01 , deposit    ,735
390, 2020-04-07 , purchase   ,709
390, 2020-02-21 , withdrawal ,369
390, 2020-04-02 , purchase   ,152
390, 2020-03-14 , deposit    ,804
390, 2020-03-09 , purchase   ,713
390, 2020-03-20 , purchase   ,423
390, 2020-02-08 , purchase   ,726
390, 2020-04-03 , purchase   ,746
165, 2020-02-02 , deposit    ,185
165, 2020-02-08 , deposit    ,250
165, 2020-03-03 , withdrawal ,901
165, 2020-01-28 , purchase   ,540
165, 2020-02-25 , withdrawal ,869
165, 2020-02-14 , purchase   ,593
165, 2020-03-22 , deposit    ,215
165, 2020-04-21 , withdrawal ,97
165, 2020-04-17 , deposit    ,197
165, 2020-04-02 , deposit    ,353
165, 2020-04-02 , deposit    ,763
165, 2020-03-21 , purchase   ,784
165, 2020-01-24 , purchase   ,393
165, 2020-01-25 , deposit    ,391
165, 2020-03-05 , withdrawal ,199
165, 2020-04-10 , withdrawal ,297
165, 2020-01-26 , deposit    ,439
165, 2020-04-12 , withdrawal ,164
165, 2020-03-17 , purchase   ,230
165, 2020-04-06 , withdrawal ,985
165, 2020-03-17 , purchase   ,714
442, 2020-01-27 , purchase   ,881
442, 2020-02-11 , purchase   ,835
442, 2020-03-19 , withdrawal ,309
442, 2020-02-23 , purchase   ,810
442, 2020-03-02 , withdrawal ,745
442, 2020-03-09 , purchase   ,661
442, 2020-03-13 , deposit    ,741
442, 2020-02-21 , purchase   ,638
442, 2020-02-20 , withdrawal ,156
442, 2020-03-31 , deposit    ,904
442, 2020-03-02 , withdrawal ,728
442, 2020-04-04 , purchase   ,938
442, 2020-04-21 , deposit    ,824
442, 2020-04-24 , withdrawal ,839
442, 2020-03-20 , withdrawal ,824
442, 2020-02-20 , withdrawal ,361
442, 2020-04-06 , purchase   ,385
442, 2020-01-28 , deposit    ,470
442, 2020-02-11 , purchase   ,240
442, 2020-04-15 , deposit    ,359
332, 2020-02-21 , purchase   ,715
332, 2020-02-19 , purchase   ,172
332, 2020-03-15 , withdrawal ,132
332, 2020-03-12 , deposit    ,909
332, 2020-04-22 , withdrawal ,60
332, 2020-02-19 , deposit    ,745
332, 2020-02-23 , deposit    ,726
332, 2020-04-19 , purchase   ,38
332, 2020-02-10 , purchase   ,165
332, 2020-02-25 , deposit    ,721
332, 2020-04-20 , deposit    ,14
332, 2020-04-05 , purchase   ,221
332, 2020-01-29 , withdrawal ,392
332, 2020-02-15 , purchase   ,467
332, 2020-03-24 , withdrawal ,842
332, 2020-04-19 , deposit    ,841
332, 2020-04-09 , withdrawal ,360
332, 2020-02-21 , purchase   ,316
264, 2020-03-18 , deposit    ,987
264, 2020-03-18 , deposit    ,362
264, 2020-03-10 , deposit    ,886
264, 2020-03-25 , purchase   ,932
264, 2020-02-04 , purchase   ,75
264, 2020-01-16 , deposit    ,876
264, 2020-01-23 , purchase   ,147
264, 2020-04-06 , withdrawal ,793
264, 2020-03-19 , purchase   ,760
264, 2020-02-25 , deposit    ,850
64, 2020-03-22 , withdrawal ,904
64, 2020-02-03 , deposit    ,49
64, 2020-02-18 , withdrawal ,363
64, 2020-03-29 , purchase   ,561
64, 2020-01-25 , deposit    ,993
64, 2020-03-08 , deposit    ,156
64, 2020-02-11 , purchase   ,464
64, 2020-01-26 , deposit    ,897
428, 2020-02-27 , deposit    ,348
428, 2020-03-03 , deposit    ,530
428, 2020-02-15 , deposit    ,599
428, 2020-02-06 , purchase   ,176
428, 2020-02-04 , purchase   ,364
227, 2020-03-01 , purchase   ,537
227, 2020-02-24 , deposit    ,449
227, 2020-01-12 , withdrawal ,819
227, 2020-03-16 , purchase   ,559
227, 2020-01-24 , purchase   ,271
227, 2020-03-10 , deposit    ,393
227, 2020-02-03 , withdrawal ,872
227, 2020-03-22 , withdrawal ,482
227, 2020-03-21 , withdrawal ,106
227, 2020-04-04 , withdrawal ,825
116, 2020-02-23 , purchase   ,458
116, 2020-02-11 , deposit    ,344
116, 2020-03-20 , deposit    ,490
116, 2020-04-17 , purchase   ,213
134, 2020-02-27 , deposit    ,579
134, 2020-01-25 , deposit    ,980
134, 2020-02-19 , withdrawal ,670
134, 2020-02-29 , purchase   ,63
134, 2020-03-20 , deposit    ,328
134, 2020-02-14 , purchase   ,189
134, 2020-03-16 , withdrawal ,841
134, 2020-03-09 , purchase   ,339
134, 2020-01-26 , purchase   ,201
134, 2020-02-07 , deposit    ,135
134, 2020-01-26 , deposit    ,496
134, 2020-01-11 , deposit    ,650
134, 2020-03-27 , withdrawal ,283
134, 2020-01-16 , deposit    ,911
134, 2020-02-05 , withdrawal ,136
134, 2020-03-23 , deposit    ,155
134, 2020-02-26 , withdrawal ,102
192, 2020-04-13 , deposit    ,756
192, 2020-02-04 , deposit    ,686
192, 2020-02-29 , deposit    ,154
192, 2020-02-12 , deposit    ,360
192, 2020-02-14 , purchase   ,640
192, 2020-03-21 , deposit    ,746
192, 2020-01-30 , deposit    ,885
192, 2020-02-24 , purchase   ,949
192, 2020-03-27 , purchase   ,253
192, 2020-02-22 , purchase   ,773
192, 2020-02-14 , withdrawal ,405
192, 2020-02-28 , withdrawal ,663
192, 2020-03-04 , purchase   ,694
192, 2020-02-26 , withdrawal ,355
192, 2020-03-31 , deposit    ,585
192, 2020-02-14 , withdrawal ,672
192, 2020-03-17 , withdrawal ,250
192, 2020-02-24 , deposit    ,42
192, 2020-03-23 , deposit    ,938
192, 2020-01-22 , deposit    ,735
452, 2020-03-27 , purchase   ,457
452, 2020-02-27 , withdrawal ,543
452, 2020-02-15 , deposit    ,865
452, 2020-01-07 , deposit    ,919
452, 2020-02-19 , deposit    ,536
452, 2020-02-26 , deposit    ,154
452, 2020-03-09 , deposit    ,416
452, 2020-02-15 , purchase   ,718
436, 2020-03-29 , purchase   ,93
436, 2020-03-13 , withdrawal ,917
436, 2020-01-16 , deposit    ,516
436, 2020-03-03 , purchase   ,304
436, 2020-02-05 , purchase   ,31
436, 2020-03-09 , withdrawal ,248
176, 2020-03-15 , withdrawal ,103
176, 2020-03-24 , purchase   ,968
176, 2020-02-13 , deposit    ,434
176, 2020-04-02 , withdrawal ,536
176, 2020-02-04 , withdrawal ,828
176, 2020-03-27 , withdrawal ,65
176, 2020-02-16 , deposit    ,344
408, 2020-04-14 , purchase   ,932
408, 2020-03-09 , deposit    ,945
408, 2020-01-30 , withdrawal ,659
490, 2020-02-25 , deposit    ,447
490, 2020-04-07 , purchase   ,318
490, 2020-02-28 , purchase   ,376
111, 2020-02-01 , deposit    ,362
111, 2020-03-25 , withdrawal ,364
372, 2020-01-07 , withdrawal ,208
372, 2020-02-05 , deposit    ,268
372, 2020-03-15 , purchase   ,44
372, 2020-03-26 , purchase   ,897
372, 2020-03-27 , withdrawal ,383
372, 2020-02-11 , deposit    ,735
372, 2020-02-20 , purchase   ,578
372, 2020-02-21 , withdrawal ,949
372, 2020-03-25 , purchase   ,402
372, 2020-01-12 , deposit    ,296
372, 2020-03-10 , purchase   ,802
372, 2020-03-02 , deposit    ,205
372, 2020-01-18 , deposit    ,924
372, 2020-03-28 , deposit    ,291
372, 2020-03-02 , withdrawal ,457
372, 2020-03-02 , deposit    ,85
372, 2020-01-20 , purchase   ,120
372, 2020-02-24 , withdrawal ,953
372, 2020-03-05 , withdrawal ,462
372, 2020-01-25 , deposit    ,906
307, 2020-02-20 , withdrawal ,341
307, 2020-04-09 , withdrawal ,463
307, 2020-02-18 , deposit    ,970
307, 2020-01-26 , purchase   ,308
307, 2020-01-24 , purchase   ,652
307, 2020-03-23 , withdrawal ,867
307, 2020-03-17 , deposit    ,212
307, 2020-02-19 , deposit    ,817
307, 2020-01-19 , purchase   ,99
307, 2020-03-27 , deposit    ,430
363, 2020-03-06 , deposit    ,266
363, 2020-03-01 , withdrawal ,966
363, 2020-02-23 , purchase   ,812
363, 2020-03-04 , purchase   ,563
363, 2020-03-26 , withdrawal ,462
363, 2020-01-06 , deposit    ,99
363, 2020-02-14 , deposit    ,301
363, 2020-02-10 , withdrawal ,533
363, 2020-03-28 , withdrawal ,722
363, 2020-01-29 , deposit    ,256
363, 2020-02-06 , purchase   ,551
